Pop,ID,Tem,Heart,ABT
CNN,3,28.9,72,30.23
CNN,3,29,75,30.23
CNN,3,29.1,75,30.23
CNN,3,29.2,76,30.23
CNN,3,29.3,73,30.23
CNN,3,29.4,73,30.23
CNN,3,29.5,75,30.23
CNN,3,29.6,73,30.23
CNN,3,29.7,71,30.23
CNN,3,29.8,73,30.23
CNN,3,29.9,74,30.23
CNN,3,30,74,30.23
CNN,3,30.1,73,30.23
CNN,3,30.1,74,30.23
CNN,3,30.2,72,30.23
CNN,3,30.3,70,30.23
CNN,3,30.3,68,30.23
CNN,3,30.4,69,30.23
CNN,3,30.4,69,30.23
CNN,3,30.9,67,30.23
CNN,3,30.9,64,30.23
CNN,3,31,62,30.23
CNN,3,31.1,59,30.23
CNN,3,31.2,55,30.23
CNN,3,31.3,58,30.23
CNN,3,31.4,57,30.23
CNN,3,32.5,51,30.23
CNN,3,32.6,48,30.23
CNN,3,32.8,42,30.23
CNN,3,33.1,40,30.23
CNN,3,33.5,38,30.23
CNN,3,33.6,32,30.23
CNN,3,34.3,36,30.23
CNN,3,34.3,32,30.23
CNN,3,34.5,31,30.23
CNN,3,34.5,28,30.23
CNN,3,34.7,16,30.23
CNN,3,34.8,14,30.23
CNN,3,34.8,12,30.23
CNN,3,35,17,30.23
CNN,3,35,11,30.23
CNN,4,22.9,54,30.45
CNN,4,22.9,54,30.45
CNN,4,22.9,54,30.45
CNN,4,22.9,54,30.45
CNN,4,23,54,30.45
CNN,4,23.1,54,30.45
CNN,4,23.1,54,30.45
CNN,4,23.2,57,30.45
CNN,4,23.3,57,30.45
CNN,4,23.3,57,30.45
CNN,4,23.4,57,30.45
CNN,4,23.5,57,30.45
CNN,4,23.6,57,30.45
CNN,4,23.6,57,30.45
CNN,4,23.7,58,30.45
CNN,4,23.8,58,30.45
CNN,4,23.8,59,30.45
CNN,4,23.9,60,30.45
CNN,4,24,63,30.45
CNN,4,24.1,60,30.45
CNN,4,24.2,60,30.45
CNN,4,24.3,61,30.45
CNN,4,24.4,62,30.45
CNN,4,24.5,63,30.45
CNN,4,24.6,64,30.45
CNN,4,24.7,63,30.45
CNN,4,24.8,63,30.45
CNN,4,24.8,63,30.45
CNN,4,24.9,63,30.45
CNN,4,25,63,30.45
CNN,4,25,63,30.45
CNN,4,25.2,64,30.45
CNN,4,25.3,64,30.45
CNN,4,25.3,66,30.45
CNN,4,25.4,66,30.45
CNN,4,25.5,66,30.45
CNN,4,25.6,66,30.45
CNN,4,25.7,66,30.45
CNN,4,25.8,66,30.45
CNN,4,25.9,67,30.45
CNN,4,26,67,30.45
CNN,4,26.1,69,30.45
CNN,4,26.2,69,30.45
CNN,4,26.3,69,30.45
CNN,4,26.4,70,30.45
CNN,4,26.5,71,30.45
CNN,4,26.6,72,30.45
CNN,4,26.7,73,30.45
CNN,4,26.8,73,30.45
CNN,4,26.9,73,30.45
CNN,4,27,76,30.45
CNN,4,27.1,74,30.45
CNN,4,27.2,76,30.45
CNN,4,27.3,76,30.45
CNN,4,27.4,77,30.45
CNN,4,27.5,78,30.45
CNN,4,27.8,78,30.45
CNN,4,27.9,79,30.45
CNN,4,27.9,77,30.45
CNN,4,28,79,30.45
CNN,4,28.2,78,30.45
CNN,4,28.5,78,30.45
CNN,4,28.6,76,30.45
CNN,4,28.7,76,30.45
CNN,4,28.8,80,30.45
CNN,4,29,75,30.45
CNN,4,29.1,78,30.45
CNN,4,29.2,79,30.45
CNN,4,30.1,75,30.45
CNN,4,30.1,75,30.45
CNN,4,30.2,75,30.45
CNN,4,30.3,75,30.45
CNN,4,30.3,75,30.45
CNN,4,30.4,75,30.45
CNN,4,30.4,75,30.45
CNN,4,30.5,75,30.45
CNN,4,30.9,76,30.45
CNN,4,31,76,30.45
CNN,4,31.1,71,30.45
CNN,4,31.2,72,30.45
CNN,4,31.3,69,30.45
CNN,4,31.4,69,30.45
CNN,4,31.5,69,30.45
CNN,4,31.6,69,30.45
CNN,4,31.7,67,30.45
CNN,4,31.8,67,30.45
CNN,4,31.8,65,30.45
CNN,4,31.9,62,30.45
CNN,4,32,57,30.45
CNN,4,32.1,57,30.45
CNN,4,32.2,57,30.45
CNN,4,32.3,40,30.45
CNN,4,32.4,42,30.45
CNN,4,32.6,39,30.45
CNN,4,32.7,36,30.45
CNN,4,32.9,32,30.45
CNN,4,33,27,30.45
CNN,4,33.1,29,30.45
CNN,4,33.2,25,30.45
CNN,4,33.3,25,30.45
CNN,4,33.4,21,30.45
CNN,4,33.7,17,30.45
CNN,4,33.8,17,30.45
CNN,4,33.9,18,30.45
CNN,4,34,12,30.45
CNN,4,34.2,10,30.45
CNN,5,22.9,75,30.58
CNN,5,22.9,77,30.58
CNN,5,22.9,75,30.58
CNN,5,23,76,30.58
CNN,5,23.1,78,30.58
CNN,5,23.1,75,30.58
CNN,5,23.2,75,30.58
CNN,5,23.3,79,30.58
CNN,5,23.3,77,30.58
CNN,5,23.4,80,30.58
CNN,5,23.5,76,30.58
CNN,5,23.7,80,30.58
CNN,5,23.8,83,30.58
CNN,5,23.8,84,30.58
CNN,5,23.9,84,30.58
CNN,5,24,84,30.58
CNN,5,24.1,85,30.58
CNN,5,24.2,86,30.58
CNN,5,24.3,85,30.58
CNN,5,24.4,86,30.58
CNN,5,24.5,84,30.58
CNN,5,24.6,84,30.58
CNN,5,24.7,86,30.58
CNN,5,24.8,88,30.58
CNN,5,24.8,87,30.58
CNN,5,24.9,89,30.58
CNN,5,25,90,30.58
CNN,5,25,90,30.58
CNN,5,25.2,90,30.58
CNN,5,25.3,91,30.58
CNN,5,25.3,92,30.58
CNN,5,25.4,92,30.58
CNN,5,25.5,92,30.58
CNN,5,25.6,92,30.58
CNN,5,25.7,92,30.58
CNN,5,25.8,94,30.58
CNN,5,25.9,94,30.58
CNN,5,26,93,30.58
CNN,5,26.1,91,30.58
CNN,5,26.2,94,30.58
CNN,5,26.3,94,30.58
CNN,5,26.4,91,30.58
CNN,5,26.5,93,30.58
CNN,5,26.6,96,30.58
CNN,5,26.7,98,30.58
CNN,5,26.8,98,30.58
CNN,5,26.9,96,30.58
CNN,5,27,99,30.58
CNN,5,27.1,100,30.58
CNN,5,27.4,100,30.58
CNN,5,27.5,101,30.58
CNN,5,27.6,102,30.58
CNN,5,27.7,101,30.58
CNN,5,27.8,102,30.58
CNN,5,27.9,103,30.58
CNN,5,27.9,103,30.58
CNN,5,28,104,30.58
CNN,5,28.1,104,30.58
CNN,5,28.2,101,30.58
CNN,5,28.3,102,30.58
CNN,5,28.4,103,30.58
CNN,5,28.5,104,30.58
CNN,5,28.6,105,30.58
CNN,5,28.7,106,30.58
CNN,5,28.8,106,30.58
CNN,5,28.9,107,30.58
CNN,5,28.9,106,30.58
CNN,5,29,107,30.58
CNN,5,29.1,106,30.58
CNN,5,29.2,107,30.58
CNN,5,29.3,106,30.58
CNN,5,29.4,104,30.58
CNN,5,29.5,106,30.58
CNN,5,29.6,105,30.58
CNN,5,29.7,106,30.58
CNN,5,29.8,106,30.58
CNN,5,29.9,107,30.58
CNN,5,30,107,30.58
CNN,5,30.1,106,30.58
CNN,5,30.1,106,30.58
CNN,5,30.2,105,30.58
CNN,5,30.3,105,30.58
CNN,5,30.3,106,30.58
CNN,5,30.4,104,30.58
CNN,5,30.4,104,30.58
CNN,5,30.5,103,30.58
CNN,5,30.5,104,30.58
CNN,5,30.6,102,30.58
CNN,5,30.8,103,30.58
CNN,5,30.8,102,30.58
CNN,5,30.9,100,30.58
CNN,5,30.9,104,30.58
CNN,5,31,101,30.58
CNN,5,31.1,101,30.58
CNN,5,31.2,101,30.58
CNN,5,31.3,99,30.58
CNN,5,31.4,98,30.58
CNN,5,31.5,97,30.58
CNN,5,31.6,98,30.58
CNN,5,31.7,95,30.58
CNN,5,31.8,93,30.58
CNN,5,31.8,93,30.58
CNN,5,31.9,92,30.58
CNN,5,32,92,30.58
CNN,5,32.1,92,30.58
CNN,5,32.2,92,30.58
CNN,5,32.3,90,30.58
CNN,5,32.4,90,30.58
CNN,5,32.5,89,30.58
CNN,5,32.6,85,30.58
CNN,5,32.7,83,30.58
CNN,5,32.8,78,30.58
CNN,5,32.8,73,30.58
CNN,5,32.9,68,30.58
CNN,5,33,73,30.58
CNN,5,33.1,63,30.58
CNN,5,33.2,60,30.58
CNN,5,33.3,63,30.58
CNN,5,33.7,46,30.58
CNN,5,33.8,45,30.58
CNN,5,33.9,42,30.58
CNN,5,34,43,30.58
CNN,5,34.3,35,30.58
CNN,5,34.3,33,30.58
CNN,5,34.5,32,30.58
CNN,5,34.8,28,30.58
CNN,5,35,29,30.58
CNN,5,35,27,30.58
CNN,5,35.1,26,30.58
CNN,5,35.2,22,30.58
CNN,5,35.4,16,30.58
CNN,6,23.7,49,30.86
CNN,6,23.9,49,30.86
CNN,6,24.1,48,30.86
CNN,6,24.1,49,30.86
CNN,6,24.1,51,30.86
CNN,6,24.2,51,30.86
CNN,6,24.3,49,30.86
CNN,6,24.4,51,30.86
CNN,6,24.4,53,30.86
CNN,6,24.5,53,30.86
CNN,6,24.6,53,30.86
CNN,6,24.7,51,30.86
CNN,6,24.8,52,30.86
CNN,6,24.9,53,30.86
CNN,6,25,53,30.86
CNN,6,25.6,52,30.86
CNN,6,25.7,52,30.86
CNN,6,25.8,52,30.86
CNN,6,25.9,54,30.86
CNN,6,26,53,30.86
CNN,6,26.1,53,30.86
CNN,6,26.2,52,30.86
CNN,6,26.3,53,30.86
CNN,6,26.4,54,30.86
CNN,6,26.5,54,30.86
CNN,6,26.6,55,30.86
CNN,6,26.8,55,30.86
CNN,6,26.9,54,30.86
CNN,6,27.2,57,30.86
CNN,6,27.3,56,30.86
CNN,6,27.4,57,30.86
CNN,6,29.8,57,30.86
CNN,6,29.9,58,30.86
CNN,6,30,59,30.86
CNN,6,30.1,59,30.86
CNN,6,30.2,58,30.86
CNN,6,30.3,61,30.86
CNN,6,30.4,61,30.86
CNN,6,30.5,60,30.86
CNN,6,30.5,61,30.86
CNN,6,30.7,60,30.86
CNN,6,30.7,61,30.86
CNN,6,30.8,63,30.86
CNN,6,30.9,62,30.86
CNN,6,31,63,30.86
CNN,6,31.1,62,30.86
CNN,6,31.3,56,30.86
CNN,6,31.4,49,30.86
CNN,6,31.5,41,30.86
CNN,6,31.5,51,30.86
CNN,6,31.8,45,30.86
CNN,6,31.9,39,30.86
CNN,6,32.1,38,30.86
CNN,6,32.2,47,30.86
CNN,6,32.5,48,30.86
CNN,6,32.6,38,30.86
CNN,6,32.6,36,30.86
CNN,6,32.7,38,30.86
CNN,6,32.8,29,30.86
CNN,6,32.9,37,30.86
CNN,6,33,31,30.86
CNN,6,33.2,34,30.86
CNN,6,33.3,31,30.86
CNN,6,33.4,30,30.86
CNN,6,33.5,30,30.86
CNN,6,33.5,22,30.86
CNN,6,33.8,31,30.86
CNN,6,33.8,29,30.86
CNN,6,33.8,23,30.86
CNN,6,33.9,26,30.86
CNN,6,34,20,30.86
CNN,6,34.2,23,30.86
CNN,7,23.1,64,29.23
CNN,7,23.1,64,29.23
CNN,7,23.1,64,29.23
CNN,7,23.2,65,29.23
CNN,7,23.2,63,29.23
CNN,7,23.3,63,29.23
CNN,7,23.4,66,29.23
CNN,7,23.5,66,29.23
CNN,7,23.6,66,29.23
CNN,7,23.6,65,29.23
CNN,7,23.7,67,29.23
CNN,7,23.7,68,29.23
CNN,7,23.9,67,29.23
CNN,7,23.9,69,29.23
CNN,7,24.1,69,29.23
CNN,7,24.1,68,29.23
CNN,7,24.1,69,29.23
CNN,7,24.2,70,29.23
CNN,7,24.3,70,29.23
CNN,7,24.4,69,29.23
CNN,7,24.4,68,29.23
CNN,7,24.5,68,29.23
CNN,7,24.6,71,29.23
CNN,7,24.7,74,29.23
CNN,7,25.1,73,29.23
CNN,7,25.2,73,29.23
CNN,7,25.3,75,29.23
CNN,7,25.4,74,29.23
CNN,7,25.5,72,29.23
CNN,7,25.6,74,29.23
CNN,7,25.6,73,29.23
CNN,7,25.7,76,29.23
CNN,7,25.8,76,29.23
CNN,7,25.9,76,29.23
CNN,7,26,76,29.23
CNN,7,26.1,77,29.23
CNN,7,26.3,76,29.23
CNN,7,26.4,76,29.23
CNN,7,26.5,77,29.23
CNN,7,26.8,78,29.23
CNN,7,26.9,80,29.23
CNN,7,26.9,79,29.23
CNN,7,27,78,29.23
CNN,7,27.2,78,29.23
CNN,7,27.3,80,29.23
CNN,7,27.4,80,29.23
CNN,7,27.5,78,29.23
CNN,7,27.6,80,29.23
CNN,7,27.7,81,29.23
CNN,7,27.8,81,29.23
CNN,7,27.9,81,29.23
CNN,7,27.9,82,29.23
CNN,7,28,82,29.23
CNN,7,28.1,81,29.23
CNN,7,28.2,82,29.23
CNN,7,28.3,83,29.23
CNN,7,28.4,82,29.23
CNN,7,28.7,83,29.23
CNN,7,28.8,82,29.23
CNN,7,28.9,84,29.23
CNN,7,29,85,29.23
CNN,7,29,83,29.23
CNN,7,29.1,84,29.23
CNN,7,29.2,84,29.23
CNN,7,29.5,82,29.23
CNN,7,29.5,84,29.23
CNN,7,29.8,82,29.23
CNN,7,29.8,83,29.23
CNN,7,29.9,82,29.23
CNN,7,30,81,29.23
CNN,7,30.2,78,29.23
CNN,7,30.3,79,29.23
CNN,7,30.4,79,29.23
CNN,7,30.5,78,29.23
CNN,7,30.7,81,29.23
CNN,7,30.8,80,29.23
CNN,7,30.9,77,29.23
CNN,7,31,78,29.23
CNN,7,31.1,77,29.23
CNN,7,31.2,76,29.23
CNN,7,31.2,76,29.23
CNN,7,31.3,77,29.23
CNN,7,31.4,78,29.23
CNN,7,31.5,77,29.23
CNN,7,31.7,77,29.23
CNN,7,31.8,77,29.23
CNN,7,32.2,76,29.23
CNN,7,32.3,75,29.23
CNN,7,32.4,75,29.23
CNN,7,32.6,70,29.23
CNN,7,33.1,66,29.23
CNN,7,33.2,66,29.23
CNN,7,33.3,63,29.23
CNN,7,33.4,66,29.23
CNN,7,33.5,66,29.23
CNN,8,23.2,58,31.65
CNN,8,23.4,60,31.65
CNN,8,23.6,61,31.65
CNN,8,23.6,60,31.65
CNN,8,23.7,59,31.65
CNN,8,23.7,60,31.65
CNN,8,23.9,60,31.65
CNN,8,23.9,63,31.65
CNN,8,24.1,63,31.65
CNN,8,24.1,63,31.65
CNN,8,24.1,63,31.65
CNN,8,24.2,64,31.65
CNN,8,24.3,64,31.65
CNN,8,24.4,64,31.65
CNN,8,24.4,64,31.65
CNN,8,24.5,63,31.65
CNN,8,24.6,63,31.65
CNN,8,24.7,63,31.65
CNN,8,24.8,63,31.65
CNN,8,24.9,62,31.65
CNN,8,25,62,31.65
CNN,8,25.1,62,31.65
CNN,8,25.2,62,31.65
CNN,8,25.3,63,31.65
CNN,8,25.4,63,31.65
CNN,8,26.8,70,31.65
CNN,8,26.9,70,31.65
CNN,8,26.9,72,31.65
CNN,8,27.6,75,31.65
CNN,8,27.7,75,31.65
CNN,8,27.8,75,31.65
CNN,8,27.9,75,31.65
CNN,8,27.9,75,31.65
CNN,8,28.5,78,31.65
CNN,8,28.6,78,31.65
CNN,8,28.7,78,31.65
CNN,8,28.8,78,31.65
CNN,8,29,78,31.65
CNN,8,29,78,31.65
CNN,8,29.1,78,31.65
CNN,8,29.2,78,31.65
CNN,8,29.5,79,31.65
CNN,8,29.7,81,31.65
CNN,8,29.8,81,31.65
CNN,8,29.8,80,31.65
CNN,8,29.9,83,31.65
CNN,8,30,80,31.65
CNN,8,30.4,75,31.65
CNN,8,30.5,75,31.65
CNN,8,30.5,76,31.65
CNN,8,30.8,78,31.65
CNN,8,30.9,79,31.65
CNN,8,31.2,79,31.65
CNN,8,31.3,78,31.65
CNN,8,31.5,78,31.65
CNN,8,31.5,79,31.65
CNN,8,31.7,78,31.65
CNN,8,31.8,76,31.65
CNN,8,31.9,79,31.65
CNN,8,31.9,77,31.65
CNN,8,32.3,64,31.65
CNN,8,32.4,52,31.65
CNN,8,32.5,52,31.65
CNN,8,33,54,31.65
CNN,8,33.1,55,31.65
CNN,8,33.2,50,31.65
CNN,8,33.3,44,31.65
CNN,8,33.4,44,31.65
CNN,8,33.5,40,31.65
CNN,8,33.5,35,31.65
CNN,8,33.8,24,31.65
CNN,9,23.1,61,31.01
CNN,9,23.1,63,31.01
CNN,9,23.2,63,31.01
CNN,9,23.2,62,31.01
CNN,9,23.3,63,31.01
CNN,9,23.3,61,31.01
CNN,9,23.4,61,31.01
CNN,9,23.5,64,31.01
CNN,9,23.6,63,31.01
CNN,9,23.7,62,31.01
CNN,9,23.7,63,31.01
CNN,9,23.7,64,31.01
CNN,9,23.8,65,31.01
CNN,9,23.9,66,31.01
CNN,9,24.2,65,31.01
CNN,9,24.2,66,31.01
CNN,9,24.3,64,31.01
CNN,9,24.5,67,31.01
CNN,9,24.5,66,31.01
CNN,9,24.7,66,31.01
CNN,9,24.7,66,31.01
CNN,9,24.7,68,31.01
CNN,9,24.8,66,31.01
CNN,9,24.9,66,31.01
CNN,9,25,67,31.01
CNN,9,25.1,65,31.01
CNN,9,25.2,65,31.01
CNN,9,25.3,66,31.01
CNN,9,25.3,67,31.01
CNN,9,25.4,66,31.01
CNN,9,25.7,68,31.01
CNN,9,25.8,68,31.01
CNN,9,25.9,67,31.01
CNN,9,26,66,31.01
CNN,9,26.1,69,31.01
CNN,9,26.1,70,31.01
CNN,9,26.2,71,31.01
CNN,9,26.4,71,31.01
CNN,9,26.5,68,31.01
CNN,9,26.8,69,31.01
CNN,9,26.9,70,31.01
CNN,9,27,70,31.01
CNN,9,27,72,31.01
CNN,9,27.2,73,31.01
CNN,9,27.3,73,31.01
CNN,9,27.5,74,31.01
CNN,9,27.5,73,31.01
CNN,9,27.6,74,31.01
CNN,9,27.7,73,31.01
CNN,9,27.8,71,31.01
CNN,9,27.9,76,31.01
CNN,9,28,75,31.01
CNN,9,28.1,76,31.01
CNN,9,28.2,78,31.01
CNN,9,28.2,76,31.01
CNN,9,28.4,78,31.01
CNN,9,28.5,76,31.01
CNN,9,28.6,77,31.01
CNN,9,28.7,79,31.01
CNN,9,28.8,78,31.01
CNN,9,28.9,73,31.01
CNN,9,29,75,31.01
CNN,9,29.1,74,31.01
CNN,9,29.2,77,31.01
CNN,9,29.2,79,31.01
CNN,9,29.3,74,31.01
CNN,9,29.4,80,31.01
CNN,9,29.5,77,31.01
CNN,9,29.6,77,31.01
CNN,9,29.7,77,31.01
CNN,9,29.8,80,31.01
CNN,9,29.9,80,31.01
CNN,9,30.1,79,31.01
CNN,9,30.2,79,31.01
CNN,9,30.3,78,31.01
CNN,9,30.4,79,31.01
CNN,9,30.5,78,31.01
CNN,9,30.5,82,31.01
CNN,9,30.6,77,31.01
CNN,9,30.7,80,31.01
CNN,9,30.8,79,31.01
CNN,9,30.9,77,31.01
CNN,9,31,76,31.01
CNN,9,31,76,31.01
CNN,9,31.3,76,31.01
CNN,9,31.4,75,31.01
CNN,9,31.5,73,31.01
CNN,9,33.1,60,31.01
CNN,9,33.2,54,31.01
CNN,9,33.5,54,31.01
CNN,9,33.5,48,31.01
CNN,9,33.6,45,31.01
CNN,9,33.7,36,31.01
CNN,9,33.8,45,31.01
CNN,9,34,32,31.01
CNN,9,34.1,33,31.01
CNN,9,34.1,30,31.01
CNN,9,34.3,37,31.01
CNN,9,34.4,31,31.01
CNN,9,34.9,25,31.01
CNN,9,35,25,31.01
CNN,9,35,23,31.01
CNN,9,35.1,20,31.01
CNN,10,23.7,64,31.87
CNN,10,23.8,66,31.87
CNN,10,23.9,67,31.87
CNN,10,23.9,68,31.87
CNN,10,24,69,31.87
CNN,10,24,66,31.87
CNN,10,24.2,66,31.87
CNN,10,24.2,68,31.87
CNN,10,24.3,68,31.87
CNN,10,24.5,69,31.87
CNN,10,24.5,69,31.87
CNN,10,24.7,68,31.87
CNN,10,24.7,69,31.87
CNN,10,24.9,70,31.87
CNN,10,25,71,31.87
CNN,10,25.3,71,31.87
CNN,10,25.3,71,31.87
CNN,10,25.9,71,31.87
CNN,10,26,72,31.87
CNN,10,26.2,71,31.87
CNN,10,26.4,74,31.87
CNN,10,26.5,73,31.87
CNN,10,26.8,74,31.87
CNN,10,26.9,75,31.87
CNN,10,27,77,31.87
CNN,10,27,76,31.87
CNN,10,27.2,73,31.87
CNN,10,27.3,75,31.87
CNN,10,27.5,77,31.87
CNN,10,27.5,76,31.87
CNN,10,27.6,79,31.87
CNN,10,27.7,78,31.87
CNN,10,27.8,78,31.87
CNN,10,27.9,80,31.87
CNN,10,28,78,31.87
CNN,10,28.2,80,31.87
CNN,10,28.2,79,31.87
CNN,10,28.3,81,31.87
CNN,10,28.4,80,31.87
CNN,10,28.5,82,31.87
CNN,10,28.6,82,31.87
CNN,10,28.8,81,31.87
CNN,10,28.9,80,31.87
CNN,10,29,83,31.87
CNN,10,29.1,85,31.87
CNN,10,29.2,83,31.87
CNN,10,29.2,84,31.87
CNN,10,29.3,86,31.87
CNN,10,29.4,86,31.87
CNN,10,29.5,82,31.87
CNN,10,29.6,85,31.87
CNN,10,29.7,84,31.87
CNN,10,29.8,87,31.87
CNN,10,29.9,85,31.87
CNN,10,30,84,31.87
CNN,10,30.1,86,31.87
CNN,10,30.2,87,31.87
CNN,10,30.3,87,31.87
CNN,10,30.5,87,31.87
CNN,10,30.5,85,31.87
CNN,10,30.6,84,31.87
CNN,10,30.7,85,31.87
CNN,10,30.8,85,31.87
CNN,10,30.9,86,31.87
CNN,10,31,86,31.87
CNN,10,31,86,31.87
CNN,10,31.2,86,31.87
CNN,10,31.3,85,31.87
CNN,10,31.4,83,31.87
CNN,10,31.5,83,31.87
CNN,10,31.6,83,31.87
CNN,10,31.7,79,31.87
CNN,10,31.8,81,31.87
CNN,10,31.9,81,31.87
CNN,10,32,81,31.87
CNN,10,32.1,78,31.87
CNN,10,32.2,76,31.87
CNN,10,32.2,73,31.87
CNN,10,32.3,76,31.87
CNN,10,32.4,79,31.87
CNN,10,32.5,75,31.87
CNN,10,32.6,78,31.87
CNN,10,32.7,75,31.87
CNN,10,32.7,73,31.87
CNN,10,32.8,74,31.87
CNN,10,33,74,31.87
CNN,10,33.1,72,31.87
CNN,10,33.2,72,31.87
CNN,10,33.2,66,31.87
CNN,10,33.5,33,31.87
CNN,10,33.6,57,31.87
CNN,10,33.7,47,31.87
CNN,10,33.8,36,31.87
CNN,10,34.1,29,31.87
CNN,10,34.4,22,31.87
CNN,10,34.6,17,31.87
CNN,10,34.6,15,31.87
CNN,10,34.7,17,31.87
CNN,10,34.9,18,31.87
CNN,10,35,21,31.87
CNN,10,35.1,15,31.87
CNN,10,35.2,13,31.87
CNN,11,23.1,56,31.35
CNN,11,23.3,55,31.35
CNN,11,23.3,56,31.35
CNN,11,23.5,55,31.35
CNN,11,23.7,56,31.35
CNN,11,23.8,56,31.35
CNN,11,23.9,58,31.35
CNN,11,23.9,59,31.35
CNN,11,24,59,31.35
CNN,11,24,59,31.35
CNN,11,24.2,57,31.35
CNN,11,24.2,57,31.35
CNN,11,24.3,57,31.35
CNN,11,24.5,57,31.35
CNN,11,24.5,57,31.35
CNN,11,24.7,57,31.35
CNN,11,24.8,57,31.35
CNN,11,24.9,57,31.35
CNN,11,25,59,31.35
CNN,11,25.3,58,31.35
CNN,11,25.3,59,31.35
CNN,11,25.4,58,31.35
CNN,11,25.5,59,31.35
CNN,11,25.6,61,31.35
CNN,11,25.7,62,31.35
CNN,11,25.8,61,31.35
CNN,11,26.1,61,31.35
CNN,11,26.1,60,31.35
CNN,11,26.2,62,31.35
CNN,11,26.5,63,31.35
CNN,11,26.5,65,31.35
CNN,11,26.6,64,31.35
CNN,11,26.7,65,31.35
CNN,11,26.8,64,31.35
CNN,11,27,65,31.35
CNN,11,27.2,64,31.35
CNN,11,27.5,66,31.35
CNN,11,27.5,66,31.35
CNN,11,27.6,65,31.35
CNN,11,27.7,66,31.35
CNN,11,27.8,66,31.35
CNN,11,27.9,66,31.35
CNN,11,28,67,31.35
CNN,11,28.1,65,31.35
CNN,11,28.2,66,31.35
CNN,11,28.2,67,31.35
CNN,11,28.3,67,31.35
CNN,11,28.4,67,31.35
CNN,11,28.5,65,31.35
CNN,11,28.6,67,31.35
CNN,11,28.7,65,31.35
CNN,11,28.8,66,31.35
CNN,11,28.9,66,31.35
CNN,11,29,67,31.35
CNN,11,29.1,67,31.35
CNN,11,29.2,67,31.35
CNN,11,29.2,69,31.35
CNN,11,29.3,70,31.35
CNN,11,29.4,69,31.35
CNN,11,29.5,69,31.35
CNN,11,29.6,68,31.35
CNN,11,29.7,70,31.35
CNN,11,29.8,69,31.35
CNN,11,29.9,68,31.35
CNN,11,30,69,31.35
CNN,11,30.1,68,31.35
CNN,11,30.2,70,31.35
CNN,11,30.3,72,31.35
CNN,11,30.4,70,31.35
CNN,11,30.5,70,31.35
CNN,11,30.5,69,31.35
CNN,11,30.6,69,31.35
CNN,11,30.7,69,31.35
CNN,11,30.8,70,31.35
CNN,11,30.9,71,31.35
CNN,11,31,69,31.35
CNN,11,31.2,70,31.35
CNN,11,31.3,68,31.35
CNN,11,31.4,68,31.35
CNN,11,31.5,68,31.35
CNN,11,31.6,67,31.35
CNN,11,31.7,65,31.35
CNN,11,31.8,64,31.35
CNN,11,31.9,64,31.35
CNN,11,32.1,62,31.35
CNN,11,32.6,62,31.35
CNN,11,32.7,62,31.35
CNN,11,32.7,51,31.35
CNN,11,32.8,47,31.35
CNN,11,33,47,31.35
CNN,11,33.2,48,31.35
CNN,11,33.2,48,31.35
CNN,11,33.4,48,31.35
CNN,11,33.5,48,31.35
CNN,11,33.5,44,31.35
CNN,11,33.6,44,31.35
CNN,11,33.7,42,31.35
CNN,11,33.8,42,31.35
CNN,11,34,41,31.35
CNN,11,34.1,35,31.35
CNN,11,34.3,27,31.35
CNN,11,34.4,21,31.35
CNN,11,34.5,16,31.35
CNN,11,34.6,16,31.35
