Temp,Group,MarkerID,GR_SL,GR_SW,GR_WW,SGR_SL,SGR_SW,SGR_WW
28,1,FEN_K090,11.2,4.7,3.94,0.031494874,0.019584123,0.081728139
28,1,FEN_K091,26.2,14.6,9.22,0.070922164,0.057952677,0.155483074
28,1,FEN_K092,13.3,7.3,-0.83,0.038596885,0.032544056,-0.019049485
28,1,FEN_K093,65.3,38.5,22.94,0.175591017,0.152983123,0.404925146
28,1,FEN_K095,19.3,4.9,1.33,0.057402939,0.021965524,0.03065912
28,1,FEN_K098,57.9,24.3,21.33,0.147753636,0.095234592,0.314664153
28,1,FEN_K099,31.4,23.1,7.17,0.087648511,0.096256326,0.144868957
28,1,FEN_K100,19,6.7,0.78,0.05028556,0.026491577,0.01331875
28,1,FEN_K103,16.5,11.4,13.11,0.039713763,0.04154491,0.150411644
28,1,FEN_K109,13.6,1.6,8.28,0.039024832,0.006538771,0.138097216
28,1,FEN_K110,17.2,8.8,2.06,0.051740224,0.036934531,0.047777521
28,1,FEN_K111,11.1,5.4,5.11,0.028733324,0.020462457,0.06769091
28,1,FEN_K112,8.7,1.7,-1.56,0.025256874,0.007326113,-0.039801044
28,1,FEN_K113,6.1,5.3,-5.83,0.017280764,0.021825332,-0.120873615
28,1,FEN_K114,31.8,16.3,6.39,0.090057902,0.066339704,0.120221202
28,1,FEN_K116,11.3,4.4,-3.89,0.032449256,0.019834523,-0.084890034
28,1,FEN_K117,33.1,13.6,16.78,0.088251063,0.054586494,0.260837486
28,1,FEN_K121,29.1,13.5,4.06,0.082784439,0.058635407,0.089621761
28,1,FEN_K122,10.1,7.3,-5.28,0.024786749,0.027553856,-0.073562796
28,1,FEN_K123,40.1,21.9,17.78,0.107874153,0.086796178,0.276138372
28,1,FEN_K124,30.4,15.1,25.17,0.067561523,0.051858992,0.231997588
28,1,FEN_K125,12.3,10.3,4.11,0.03195217,0.039852599,0.064509865
28,1,FEN_K127,15.9,7.3,0.22,0.046235752,0.031963931,0.005367728
28,1,FEN_K129,12.9,9.6,-4.22,0.030347271,0.032288216,-0.046733537
28,1,FEN_K130,46.7,22.8,14.39,0.120905055,0.089871769,0.225975702
28,1,FEN_K131,24.7,11.4,5.83,0.077321206,0.051403088,0.143949278
28,1,FEN_K135,31.1,12.8,11.39,0.084176636,0.051065387,0.201459635
28,1,FEN_K137,37.6,13.8,22.5,0.095029039,0.051216696,0.278235515
28,1,FEN_K138,15.1,8.3,1.94,0.038057973,0.03044622,0.027843256
28,1,FEN_K139,17.8,11.6,0.39,0.040232555,0.040021127,0.004229372
28,1,FEN_K140,43.4,20.1,16.06,0.112221481,0.076443384,0.233223484
28,1,FEN_K142,30.4,20,12.72,0.084777495,0.081148427,0.21707972
28,1,FEN_K143,44.9,19.4,24.67,0.114333021,0.073957396,0.309297403
28,1,FEN_K144,18.1,14.6,5.39,0.055346834,0.065112661,0.1278072
28,1,FEN_K148,26.4,15.5,7.83,0.070275203,0.062705402,0.147692858
28,1,FEN_K149,49.9,32.2,16.22,0.133642322,0.127871798,0.260970513
28,1,FEN_K150,27.8,17.9,7.17,0.081510221,0.075720307,0.158753969
28,1,FEN_K152,23.2,11.4,6.33,0.058034613,0.04163793,0.086459275
28,1,FEN_K154,44.8,25.3,21.72,0.132321356,0.10964413,0.415868344
28,1,FEN_K155,18.1,12.1,7.11,0.051081931,0.050645622,0.12396864
28,1,FEN_K156,33.4,21.9,18.28,0.084424273,0.080083194,0.229269642
28,1,FEN_K158,18.8,3.8,2.56,0.053890203,0.015880769,0.053843276
28,1,FEN_K160,21.6,13.8,8.28,0.058013282,0.055257377,0.148030139
28,1,FEN_K163,41.8,28.4,32.11,0.111126679,0.10859571,0.414669951
28,1,FEN_K164,42.1,24.2,13.39,0.111602298,0.095409534,0.225258393
28,1,FEN_K165,48.2,30.4,26.17,0.121429777,0.112456509,0.339990985
28,1,FEN_K166,40.6,19.4,13.11,0.118687134,0.08101454,0.261821293
28,1,FEN_K168,16.6,5.5,-0.17,0.043811042,0.021516478,-0.002770856
28,1,FEN_K169,33.2,21.6,23.5,0.078243873,0.072828664,0.233900038
28,1,FEN_K170,3,12.1,-4,0.008250977,0.047840589,-0.073637031
28,1,FEN_K171,34.3,22.9,24.17,0.075693502,0.074160094,0.21646745
28,1,FEN_K172,34.3,19.1,17.39,0.100782901,0.078908613,0.35566313
28,1,FEN_K173,45.1,31.2,18,0.119453377,0.120784931,0.273658681
28,1,FEN_K174,27.7,15.6,11.5,0.075667459,0.062447732,0.18435805
28,1,FEN_K175,51.6,29.7,24.33,0.13350299,0.116399978,0.334168106
28,1,FEN_K176,44.7,25.9,23.39,0.116389673,0.100385868,0.325729175
28,1,FEN_K178,82,49.8,58.33,0.193660678,0.165718202,0.589296445
28,1,FEN_K179,32.7,18.8,7.56,0.092584105,0.078964654,0.154239854
26,1,FEN_K180,41.4,24.1,22,0.098228568,0.083965905,0.238909094
26,1,FEN_K182,27.6,15.8,10.11,0.074444513,0.064656498,0.172160421
26,1,FEN_K183,21.3,14.1,9.33,0.065054468,0.062118777,0.220406349
26,1,FEN_K184,24.8,18.2,12,0.070971011,0.077042701,0.241349253
26,1,FEN_K186,36.9,18.9,16.67,0.088624195,0.069141208,0.196969454
26,1,FEN_K187,52.7,32.5,27.56,0.12535986,0.117277012,0.34554335
26,1,FEN_K189,34.1,21.4,19.56,0.087311303,0.079279088,0.256806925
26,1,FEN_K190,26.5,16.4,5.72,0.062411161,0.057129236,0.066039871
26,1,FEN_K191,53.3,30.2,27.89,0.127483883,0.108316896,0.326351525
26,1,FEN_K192,66.3,32.7,30.5,0.169272524,0.12539987,0.443739105
26,1,FEN_K193,131.7,42.2,40.06,0.286697546,0.141766364,0.449342814
26,1,FEN_K195,41.8,31.8,23.11,0.106630927,0.119124731,0.320950563
26,1,FEN_K196,3.1,5.5,0.56,0.009303779,0.023127157,0.011770685
26,1,FEN_K197,26.9,23.7,17.17,0.073495109,0.095279711,0.273407495
26,1,FEN_K198,20.9,7.8,4.56,0.050038443,0.027143492,0.055601921
26,1,FEN_K199,26.3,5.2,9.61,0.075504881,0.02381679,0.192797953
26,1,FEN_K200,63.1,31.7,24.44,0.172927019,0.123774015,0.442768327
26,1,FEN_K201,45.2,31.2,19.44,0.127374274,0.132701057,0.372063329
26,1,FEN_K202,43.7,25.6,17.22,0.122953478,0.103722156,0.278632743
26,1,FEN_K203,64.1,37.4,37.89,0.15120346,0.132470746,0.411250917
26,1,FEN_K204,30.4,18.1,13.5,0.073805878,0.06627668,0.162931385
26,1,FEN_K205,45.3,22.6,22.17,0.125694505,0.095946175,0.372960074
26,1,FEN_K206,58.8,38,29.94,0.131334462,0.124992328,0.297795324
26,1,FEN_K207,60,32.8,29,0.150730608,0.123407189,0.414994674
26,1,FEN_K208,36.8,14.4,12.39,0.093876361,0.053943405,0.17734442
26,1,FEN_K209,46.3,25.7,27.72,0.112806196,0.091893932,0.315376507
26,1,FEN_K210,35.3,22.1,14.94,0.081837553,0.077436707,0.166084733
26,1,FEN_K211,63.2,40.3,35.17,0.151350852,0.143105524,0.411911772
26,1,FEN_K212,23.8,20.7,13.56,0.06004268,0.07496565,0.17943827
26,1,FEN_K213,86.9,48.6,36,0.231528358,0.188319648,0.551051929
26,1,FEN_K215,46,33.8,21.83,0.134728135,0.141467899,0.429423113
26,1,FEN_K216,91.9,56.4,49.39,0.245409337,0.212773473,0.693312755
26,1,FEN_K218,24.3,19.4,3.72,0.07147812,0.081298546,0.077429816
26,1,FEN_K219,28.2,18.4,18.44,0.079076517,0.076241779,0.285588476
26,1,FEN_K220,73.1,45.4,40.61,0.18792414,0.165631547,0.512032954
26,1,FEN_K223,55.8,33.6,22.11,0.144229121,0.128047696,0.318564847
26,1,FEN_K224,40.6,25.2,17.61,0.117616064,0.101864056,0.310710004
26,1,FEN_K226,88.3,49.7,49.44,0.228150842,0.18746261,0.646710332
26,1,FEN_K227,27.3,23.2,12.17,0.075917511,0.095630395,0.215941531
26,1,FEN_K229,19.3,9.3,3.11,0.052288947,0.036600191,0.055109058
26,1,FEN_K230,103.6,52.3,60.78,0.242437755,0.177281387,0.597766002
26,1,FEN_K231,61.6,32.6,26.67,0.16066347,0.125213529,0.397029659
26,1,FEN_K235,47.3,25.3,31.89,0.118843667,0.094720897,0.38030482
26,1,FEN_K238,50.2,31.6,36.33,0.11742149,0.112079682,0.359016812
26,1,FEN_K239,63.4,33.1,27.33,0.177034907,0.142062326,0.494278488
26,1,FEN_K240,52.8,39.9,29.5,0.129779623,0.145561776,0.368586328
26,1,FEN_K243,46.5,30.7,28.06,0.124635974,0.118404403,0.39818107
26,1,FEN_K244,77.5,45.6,55.44,0.159624499,0.138236697,0.410676962
26,1,FEN_K246,48.2,29.2,23.89,0.130399493,0.113552425,0.394352277
26,1,FEN_K247,66.9,38.4,39.22,0.171584878,0.145665216,0.540517228
26,1,FEN_K248,73.7,46.1,32.67,0.194660782,0.182627441,0.495019786
26,1,FEN_K249,64.8,32.7,26.72,0.162119311,0.122156362,0.369057671
26,1,FEN_K250,46.4,30.3,19.17,0.133694385,0.127743664,0.389976561
26,1,FEN_K251,40.1,24.2,16.78,0.124277196,0.105456551,0.395483962
26,1,FEN_K252,20.4,8.4,12.39,0.055541449,0.034047107,0.204889513
26,1,FEN_K253,33.6,31.4,22.78,0.092730704,0.120203116,0.354607175
26,1,FEN_K254,53.2,31.9,25.61,0.145717746,0.128009787,0.400131596
26,1,FEN_K256,51.2,36.4,25.17,0.148134879,0.152539948,0.473305564
26,1,FEN_K257,47.6,28.9,28.83,0.113758287,0.104904695,0.324562498
26,1,FEN_K258,58.1,33.2,33.17,0.143451935,0.122183243,0.416923132
26,1,FEN_K259,75.2,47.5,40.78,0.189979567,0.175730667,0.529909891
26,1,FEN_K260,52.4,36.1,27.56,0.140408268,0.139050783,0.441978992
26,1,FEN_K261,133.6,48.5,47.33,0.380404097,0.169740247,0.514992234
26,1,FEN_K262,82.5,47.5,50.78,0.202278178,0.170577517,0.550927829
26,1,FEN_K263,38.1,29.6,19.5,0.101832554,0.110090594,0.283160341
26,1,FEN_K264,38.1,21.8,19.5,0.101560426,0.081619659,0.302008581
26,1,FEN_K265,56.5,28.7,22.89,0.152568489,0.112404821,0.341089691
26,1,FEN_K266,78.4,45.6,51.78,0.184289797,0.160389978,0.561716165
26,1,FEN_K267,32.7,27.5,21.94,0.096612121,0.112329019,0.413073467
26,1,FEN_K269,53.3,30.2,32.83,0.127879232,0.105325541,0.365071601
26,1,FEN_K270,35.1,25.9,12.33,0.097504493,0.104227913,0.232582613
26,1,FEN_K271,14.6,8.1,-1.78,0.0372977,0.029193874,-0.026499476
26,1,FEN_K272,65.7,42.4,35.22,0.166214989,0.15337045,0.445228031
24,1,FEN_K273,37.3,27.7,17.94,0.102545247,0.109257571,0.296002517
24,1,FEN_K274,91.9,52.7,53.56,0.195483303,0.174437082,0.493819582
24,1,FEN_K275,95.1,53.6,49.78,0.241261726,0.204863947,0.638123727
24,1,FEN_K276,64.9,42.6,33.67,0.183021228,0.165845715,0.572718953
24,1,FEN_K277,69.7,46.3,36.06,0.177039552,0.172340597,0.494606643
24,1,FEN_K279,41.8,29.1,25.89,0.119758514,0.116078432,0.429122423
24,1,FEN_K280,110.9,63.8,71.94,0.22917659,0.198152747,0.400034356
24,1,FEN_K281,55.9,34.1,27,0.16168391,0.136146368,0.437284985
24,1,FEN_K282,26.3,13.7,21.39,0.069296891,0.053971361,0.302479991
24,1,FEN_K283,73.6,59.4,48.83,0.154162642,0.177951404,0.335501927
24,1,FEN_K284,77.8,45.6,34.33,0.200997556,0.172637414,0.480164132
24,1,FEN_K286,26,20.6,10.44,0.084771976,0.096977529,0.299618504
24,1,FEN_K287,59.3,39.3,30.06,0.157220036,0.150759673,0.449662743
24,1,FEN_K288,91.8,54.7,61.06,0.210208564,0.187381796,0.581270261
24,1,FEN_K290,48.9,34.9,24,0.132173338,0.136115069,0.357134611
24,1,FEN_K291,93.1,49.2,87.11,0.192815213,0.14928565,0.547054868
24,1,FEN_K292,75.8,46.3,45.11,0.190653853,0.169368629,0.545761819
24,1,FEN_K293,67.3,39.3,29.44,0.186563042,0.163166479,0.504688198
24,1,FEN_K294,56.1,31.2,16.89,0.167319307,0.134191086,0.386918316
24,1,FEN_K295,44.9,32.9,24.67,0.122375672,0.129765452,0.38197983
24,1,FEN_K298,100.6,60.1,57.22,0.244722344,0.216306236,0.650453191
24,1,FEN_K303,59.8,35.1,29.44,0.143542475,0.126069548,0.350824341
24,1,FEN_K304,63.1,46.4,33.83,0.174288886,0.189590046,0.553998539
24,1,FEN_K305,NA,NA,NA,NA,NA,NA
24,1,FEN_K307,62.3,25.4,29.39,0.161154843,0.111410092,0.424614945
24,1,FEN_K308,89.7,51.3,54.06,0.202034084,0.168768347,0.471047543
24,1,FEN_K309,83.3,49.4,48.44,0.19939871,0.179072893,0.517413557
24,1,FEN_K310,68,44.1,36.94,0.169409416,0.169682813,0.510811281
24,1,FEN_K311,51.6,28.2,25.06,0.130253272,0.110714298,0.343019644
24,1,FEN_K314,66.8,34.7,39.67,0.163005731,0.131414487,0.456655585
24,1,FEN_K315,71.5,42.1,44.17,0.160183913,0.142033663,0.393661946
24,1,FEN_K317,62.4,30.4,42.44,0.144177074,0.10570666,0.419243906
24,1,FEN_K320,89,59.1,47.33,0.205029303,0.207041825,0.507296327
24,1,FEN_K321,60.1,36.6,34.28,0.151542252,0.134557082,0.41370248
24,1,FEN_K324,57.6,27.1,36.94,0.128557161,0.088786899,0.331143589
24,1,FEN_K325,40.8,27.8,25.89,0.091340866,0.091159381,0.234574803
24,1,FEN_K330,84.4,54,53.22,0.199509184,0.187321778,0.582427997
24,1,FEN_K331,61.9,35.9,29,0.159326677,0.134398417,0.393796543
24,1,FEN_K332,99.6,60.9,91,0.205614423,0.187277258,0.587776428
24,1,FEN_K333,79.4,52.8,56,0.191152416,0.188343248,0.601659428
24,1,FEN_K334,61,33.4,33.44,0.152656893,0.127388623,0.409689667
24,1,FEN_K335,60.1,29.2,27.22,0.159652407,0.116046144,0.40415851
24,1,FEN_K336,46.6,33.4,24.39,0.133991821,0.134865681,0.442074316
24,1,FEN_K337,52.1,36.1,21.33,0.14884284,0.147474267,0.394730937
24,1,FEN_K338,98.4,57.9,53.17,0.234573707,0.202377702,0.434826911
24,1,FEN_K340,91.4,51.3,60.89,0.199215064,0.166951354,0.531839904
24,1,FEN_K343,45.3,26.9,22.56,0.116206993,0.098789684,0.31281566
24,1,FEN_K345,82.1,48.1,49.28,0.18586126,0.162989563,0.483611532
24,1,FEN_K346,112.5,70.9,62.11,0.25532101,0.240952658,0.437274316
24,1,FEN_K347,78.6,42.2,23.44,0.176891974,0.139875202,0.259153494
24,1,FEN_K348,86.4,58.3,49.39,0.207606303,0.214676063,0.565503706
26,1,FEN_K349,30.9,19.2,9.39,0.087387214,0.080976628,0.196200001
24,1,FEN_K350,71.3,35.6,39.11,0.181058945,0.132656268,0.547715575
24,1,FEN_K351,71.4,37.4,26.89,0.18389153,0.145170647,0.416196031
24,1,FEN_K352,80.3,51,43,0.198681438,0.181752269,0.581308612
24,1,FEN_K353,55.7,30.7,24.17,0.143045932,0.114447914,0.370364203
24,1,FEN_K355,72.7,50.3,43.78,0.178746154,0.1775699,0.540392546
24,1,FEN_K356,92.4,62.4,81.5,0.212702634,0.213109512,0.709666818
24,1,FEN_K357,62.1,41.3,26.67,0.156456237,0.157674932,0.352843633
24,1,FEN_K358,43.1,31.6,33.28,0.114472863,0.118143932,0.441809435
24,1,FEN_K359,59.7,32,22.11,0.156121899,0.129511644,0.353181182
24,1,FEN_K360,96.1,60.4,48.83,0.248756496,0.235217402,0.688839659
24,1,FEN_K362,91.3,56.9,57.72,0.205349027,0.192748753,0.46125139
22,1,FEN_K363,79.1,54.2,46.89,0.182277992,0.188803732,0.535088703
22,1,FEN_K364,52.1,28.3,23.89,0.126232828,0.100676219,0.284136972
22,1,FEN_K365,76.1,74.4,36,0.193037378,0.252861107,0.520103985
22,1,FEN_K366,60.1,42.2,28.67,0.152828987,0.166092318,0.398469296
22,1,FEN_K367,43.7,22.2,14.17,0.114505203,0.091106509,0.232378596
22,1,FEN_K368,73.2,47.3,43,0.178689552,0.17403273,0.493429259
22,1,FEN_K371,16.3,12.4,5.33,0.053470527,0.055453138,0.146159676
22,1,FEN_K372,36.5,13.6,21.83,0.079232521,0.045494293,0.194759212
22,1,FEN_K373,86.6,48.8,40.72,0.214465081,0.175826707,0.507464075
22,1,FEN_K374,91.4,51.7,47.17,0.222534123,0.187923196,0.545861229
22,1,FEN_K376,61.6,39.9,27.78,0.148071691,0.1456687,0.342306704
22,1,FEN_K378,105.3,38.2,30.67,0.286595363,0.131055666,0.340365398
22,1,FEN_K379,59,39.5,33.67,0.152782757,0.146409985,0.462830949
22,1,FEN_K380,71.4,39.2,43.06,0.165297972,0.136800597,0.442218201
22,1,FEN_K381,52.6,32.3,17.83,0.137417378,0.12705602,0.327938775
22,1,FEN_K383,92.3,47.6,64.61,0.197852365,0.15582125,0.511788914
22,1,FEN_K384,30.2,15.6,7.17,0.091246267,0.070673902,0.176479391
22,1,FEN_K386,67.1,43.8,37.17,0.1612932,0.156660428,0.441043015
22,1,FEN_K387,36.7,26.5,15,0.103144223,0.108752584,0.292273942
22,1,FEN_K390,33.7,25.1,11.89,0.08824414,0.095460237,0.160257232
22,1,FEN_K391,81.1,51,43,0.197631923,0.178291047,0.522331252
22,1,FEN_K392,57.6,31.5,24.72,0.153721612,0.119665835,0.407598423
22,1,FEN_K393,76.2,47.8,34.22,0.202371862,0.186266944,0.525568518
22,1,FEN_K394,55.4,31,24.39,0.133610867,0.111927986,0.287727892
22,1,FEN_K395,28.5,17.6,7,0.069765171,0.061802873,0.086380502
22,1,FEN_K396,60.7,39.3,24.22,0.169018182,0.158526255,0.45300887
22,1,FEN_K399,50.1,31.8,40.33,0.104531749,0.099387164,0.32132974
22,1,FEN_K400,87.4,48.7,45.11,0.213291348,0.172308294,0.525838408
22,1,FEN_K401,49.9,31.2,33.33,0.112478809,0.103340583,0.323612576
22,1,FEN_K402,82.1,42.7,50.06,0.194188368,0.146985264,0.545934901
22,1,FEN_K403,76.1,49.2,43.17,0.192122279,0.182453503,0.524326656
22,1,FEN_K404,17.1,6.7,5.94,0.042756134,0.025530303,0.081858355
22,1,FEN_K405,112.9,54.9,75.72,0.2513303,0.181356139,0.65785753
22,1,FEN_K406,63.5,32.6,62.11,0.128451591,0.096026619,0.370062616
22,1,FEN_K407,55.1,28.9,35.72,0.120750548,0.093909474,0.307691906
22,1,FEN_K409,51.8,29.4,32.11,0.13453804,0.113379007,0.445503428
22,1,FEN_K410,80.9,37.3,44.72,0.189807553,0.133545501,0.500910253
22,1,FEN_K411,62.2,37.3,23.61,0.162942349,0.148008712,0.378029034
22,1,FEN_K412,39.2,27.4,13.89,0.120007985,0.120684558,0.352631344
22,1,FEN_K413,62.4,37.1,22,0.181150347,0.158517396,0.485065867
22,1,FEN_K414,99.2,59.3,43.56,0.251800037,0.218614019,0.607520075
22,1,FEN_K415,88,51.8,40.39,0.235022363,0.193299615,0.555636135
22,1,FEN_K417,80.3,44.1,33.83,0.210259424,0.169419769,0.538710336
22,1,FEN_K418,64.9,36.8,40.83,0.154170759,0.132635689,0.446358417
22,1,FEN_K419,85.2,47.3,51.5,0.19559452,0.157309906,0.499017925
22,1,FEN_K421,20.2,13,19.44,0.059448996,0.055721183,0.329682862
22,1,FEN_K423,65.3,41.8,30.5,0.168107982,0.156862981,0.428011879
22,1,FEN_K425,113.8,72.8,58.56,0.268261727,0.253101649,0.657650054
22,1,FEN_K426,81.7,56.3,55.78,0.200314317,0.202325368,0.586335297
22,1,FEN_K427,50.3,28.6,19.72,0.13196708,0.112784555,0.294407358
22,1,FEN_K428,62.6,42.5,29.11,0.172655557,0.16945196,0.46911131
22,1,FEN_K429,84.7,51.1,34.11,0.207853013,0.188286114,0.477368188
22,1,FEN_K430,56.4,43.6,34.17,0.137245137,0.155464253,0.394341241
22,1,FEN_K431,26.2,14.1,5.5,0.071563126,0.056191477,0.099633849
22,1,FEN_K432,72.4,38.4,32.11,0.192629909,0.14725538,0.494242165
22,1,FEN_K438,56.3,32.7,22.72,0.148344632,0.128263187,0.332076109
22,1,FEN_K439,77.9,47.8,29.67,0.192479724,0.180076141,0.416707287
22,1,FEN_K440,92.7,51.7,47.44,0.224428834,0.180510147,0.541138648
22,1,FEN_K441,135.4,86.5,105.67,0.286337975,0.268378273,0.794697365
22,1,FEN_K443,94.5,60.1,51.78,0.229078943,0.216780235,0.632664592
22,1,FEN_K444,124.4,74.8,96,0.247597352,0.220809071,0.634965913
22,1,FEN_K445,160.6,85.7,111.61,0.336378439,0.269018751,0.900603872
22,1,FEN_K446,85.6,46.2,61.72,0.188780839,0.160102421,0.542107932
22,1,FEN_K447,80.8,41.9,43.94,0.179293476,0.133236695,0.403515958
22,1,FEN_K448,85.1,46.9,36.17,0.219202751,0.179881709,0.529060573
22,1,FEN_K449,36.1,21.6,5.72,0.087235483,0.074543806,0.076365481
22,1,FEN_K450,74.5,45.8,33.17,0.197993081,0.18285955,0.503259008
22,1,FEN_K451,69.8,46.1,26,0.19381838,0.184513065,0.482798804
22,1,FEN_K452,102.7,64.5,58.94,0.226771757,0.211843775,0.56333678
20,1,FEN_K454,80.4,42.7,45.67,0.190140849,0.152464914,0.504233421
20,1,FEN_K455,50.5,33.1,18.06,0.13671269,0.131866607,0.300463555
20,1,FEN_K456,34.9,17.9,11.11,0.096433542,0.074805464,0.199471076
20,1,FEN_K457,46.4,27.6,18.83,0.11569165,0.101739779,0.244878767
20,1,FEN_K458,76,44.8,72.39,0.189947839,0.165775386,0.733294229
20,1,FEN_K459,71.8,44.4,35.5,0.192623182,0.177608856,0.56900988
20,1,FEN_K461,101.9,55.9,69.11,0.223754859,0.181334131,0.645826692
20,1,FEN_K462,99.9,57.7,70.67,0.2218608,0.197013612,0.648970566
20,1,FEN_K463,67.5,37.8,42.78,0.143606117,0.123076441,0.359549933
20,1,FEN_K464,55.3,32.6,16.89,0.166061561,0.143836594,0.416836441
20,1,FEN_K466,56.1,35,23.72,0.149726382,0.136072725,0.378688652
20,1,FEN_K467,66.8,32.4,23.78,0.17627509,0.129121885,0.397144967
20,1,FEN_K468,26.9,20.6,9.56,0.071827411,0.080891331,0.147645645
20,1,FEN_K469,76.6,46.6,31.44,0.196321234,0.178814874,0.463728192
20,1,FEN_K470,62.2,38.1,34.94,0.153927562,0.138648991,0.436400278
20,1,FEN_K472,90.8,50.8,56.17,0.203573428,0.161823714,0.505613463
20,1,FEN_K476,27.2,13.8,8.78,0.089720501,0.065004046,0.265403153
20,1,FEN_K477,22.2,14,4.83,0.080003462,0.072117562,0.21036325
20,1,FEN_K478,67.7,37.7,26.22,0.17210949,0.141624649,0.381007481
20,1,FEN_K479,89.7,47,46.39,0.207909095,0.159386788,0.486604507
20,1,FEN_K481,90.1,56.7,59.44,0.213722829,0.202466513,0.671917928
20,1,FEN_K482,77.9,45.3,41.06,0.182922087,0.152663215,0.459145088
