Temp,Group,MarkerID,GR_SL,GR_SW,GR_WW,SGR_SL,SGR_SW,SGR_WW
20,1,FEN_K483,110.9,51.3,93.44,0.209284021,0.14578571,0.499819275
20,1,FEN_K484,40.7,27.6,17.67,0.095360152,0.091741514,0.191638014
20,1,FEN_K485,50.8,52.9,24.22,0.120458707,0.170571875,0.265982182
20,1,FEN_K486,80.6,46.5,47.44,0.171329373,0.151291899,0.398217672
20,1,FEN_K487,89.9,47.1,57.39,0.1882729,0.149463658,0.466962804
20,1,FEN_K488,80.9,42.7,59.89,0.167904567,0.131764556,0.448876822
20,1,FEN_K489,16.3,4.8,4.44,0.046382548,0.020264239,0.092420948
20,1,FEN_K490,90.7,48.7,48.44,0.189471252,0.151898912,0.410989665
20,1,FEN_K491,99.9,58.2,66.11,0.213279082,0.190356957,0.547839936
20,1,FEN_K492,100.6,58,51.72,0.23842653,0.209135128,0.577045483
20,1,FEN_K493,80.1,50.4,40.72,0.19013392,0.18097344,0.477016763
20,1,FEN_K495,91.5,51.1,59.89,0.203224723,0.163425877,0.496700872
20,1,FEN_K496,110.3,65.9,78,0.226101209,0.200507487,0.583712601
20,1,FEN_K497,47.7,35.4,37.33,0.11612523,0.129757391,0.420410157
20,1,FEN_K498,47.4,23.7,27.89,0.111734276,0.085546216,0.316821385
20,1,FEN_K500,64.7,40.6,50.28,0.129629353,0.122205744,0.377563986
20,1,FEN_K501,73.8,41.3,33.33,0.186144085,0.156891675,0.438031867
20,1,FEN_K502,67.2,33,22.44,0.174875001,0.131616526,0.348506624
20,1,FEN_K503,36.9,28.9,13.06,0.091756631,0.110203637,0.184134938
20,1,FEN_K504,96.3,56.2,65.17,0.217378041,0.183871674,0.563739336
20,1,FEN_K505,75.8,54.3,47.06,0.186859275,0.194399867,0.529792461
20,1,FEN_K506,88.9,50.1,52.94,0.213171705,0.17404476,0.53005172
20,1,FEN_K507,58.2,30,23.22,0.150735521,0.118841005,0.363783907
20,1,FEN_K508,90.7,46.3,53.72,0.204431298,0.154091252,0.511475661
20,1,FEN_K509,40.6,27.1,13.67,0.121474099,0.115982557,0.293129301
20,1,FEN_K510,70.4,39.5,33.94,0.16491454,0.138219463,0.39015116
20,1,FEN_K511,73.7,43.4,42.22,0.17533467,0.152482864,0.480977735
20,1,FEN_K512,68.7,49.4,38,0.1651264,0.165990866,0.424155105
20,1,FEN_K515,46.4,24.2,4.78,0.126827773,0.096360787,0.087205536
20,1,FEN_K516,87.8,51.4,51,0.207366988,0.179769403,0.57412005
20,1,FEN_K517,130.7,77.3,74.94,0.311125601,0.2657175,0.78792253
20,1,FEN_K518,78.2,43.1,42.83,0.17714771,0.147293993,0.430392327
20,1,FEN_K519,43,26,16.67,0.128546653,0.112256465,0.38415815
20,1,FEN_K520,97.1,59.4,65.89,0.220692726,0.207412803,0.629733248
20,1,FEN_K521,103.8,64.6,67.17,0.229705287,0.215944203,0.625768878
20,1,FEN_K522,59.3,34,23.17,0.156388117,0.129915555,0.366118986
20,1,FEN_K523,120.3,78.9,77.56,0.271652709,0.256672581,0.708597991
20,1,FEN_K524,86.8,49.1,39.39,0.220388119,0.186499079,0.537981739
20,1,FEN_K525,90.4,50.3,49.61,0.219604681,0.183896015,0.564986836
20,1,FEN_K526,37.7,26.8,22.89,0.100450075,0.104127847,0.308888415
20,1,FEN_K527,88.8,54.3,49.17,0.209894941,0.191149754,0.525414376
20,1,FEN_K528,98.4,52.4,52.33,0.222676091,0.188456438,0.549367458
20,1,FEN_K529,36.9,19,12.11,0.098055069,0.073866391,0.196099334
20,1,FEN_K530,30.9,15,4.39,0.085781991,0.062125063,0.095960643
20,1,FEN_K531,80.9,46.8,37.89,0.203112199,0.174347745,0.477334868
20,1,FEN_K532,100.7,63.2,61.44,0.233197305,0.224608811,0.667237386
20,1,FEN_K535,102.9,68.2,77.28,0.23349821,0.224731836,0.67891821
22,1,FEN_K536,31.9,17.7,10.33,0.074011676,0.060375729,0.112457631
20,1,FEN_K537,71.2,40.1,32.56,0.184700968,0.155149313,0.459799805
20,1,FEN_K538,80.6,55.8,47,0.198333412,0.209586192,0.560853849
20,1,FEN_K539,63.1,45.4,42.22,0.160561,0.165456431,0.497913222
20,1,FEN_K540,79.4,47.6,37.83,0.213826047,0.181668175,0.583917154
20,1,FEN_K541,101.3,60.3,41.28,0.272867816,0.234041011,0.660954354
20,1,FEN_K543,103.2,62,63.56,0.230567915,0.216415206,0.598924234
20,1,FEN_K544,92.4,48.6,43.17,0.22481386,0.184176882,0.562797982
20,1,FEN_K545,69.7,40,24.11,0.206232045,0.179724919,0.509434741
18,1,FEN_K546,72,46.2,47.56,0.165867925,0.163529181,0.501953623
18,1,FEN_K547,94.1,52.9,41,0.231038176,0.1953211,0.552708686
18,1,FEN_K548,72.7,41.9,35.89,0.160749003,0.137818297,0.340765267
18,1,FEN_K549,80.2,54.9,35.56,0.201387553,0.21304789,0.511142897
18,1,FEN_K550,47.4,30.8,16.83,0.127138009,0.121612091,0.294190754
18,1,FEN_K551,60.4,32.6,25.56,0.155760034,0.126086511,0.365626752
18,1,FEN_K552,67.2,43.6,30,0.174599992,0.167295528,0.452670941
18,1,FEN_K553,51.2,24,15.67,0.148492249,0.099026795,0.334813356
18,1,FEN_K554,38.7,21.1,25.83,0.108441033,0.087415909,0.443980764
18,1,FEN_K556,78.9,50.9,39.22,0.193839927,0.191110946,0.508107988
18,1,FEN_K557,67.2,37.6,23.17,0.186014525,0.154335544,0.400341431
18,1,FEN_K558,88.6,48,40.33,0.225084265,0.192844082,0.583163466
18,1,FEN_K560,68.8,38.3,35.56,0.163142183,0.132089748,0.368893347
18,1,FEN_K561,20.1,22.8,14.11,0.053075964,0.086451506,0.196664318
18,1,FEN_K562,78.5,45.4,38.67,0.186996446,0.174340857,0.475640207
18,1,FEN_K563,68.8,37.3,33.89,0.179903599,0.152016537,0.489150908
18,1,FEN_K564,57.1,34,23.06,0.151534534,0.137798937,0.374672928
18,1,FEN_K565,68.2,40.3,31.22,0.156788555,0.137278534,0.340300224
18,1,FEN_K566,41,22.2,9.61,0.120671564,0.096065399,0.212637325
18,1,FEN_K567,66.2,35.4,26.5,0.179631608,0.144758544,0.430178039
18,1,FEN_K570,74.3,77,63.72,0.188508324,0.260214412,0.676543053
18,1,FEN_K571,50.8,28,20.39,0.141854292,0.11375612,0.361015725
18,1,FEN_K573,67.8,43.4,37.39,0.165604932,0.151243844,0.444525388
18,1,FEN_K574,94.8,57.6,57.67,0.221051838,0.203706576,0.608207507
18,1,FEN_K576,63.1,38.6,26,0.164264155,0.152212904,0.379815798
18,1,FEN_K577,102.6,64.7,68,0.22581151,0.21343361,0.596760549
18,1,FEN_K578,56.3,27.3,40,0.140231174,0.102818106,0.454846938
18,1,FEN_K579,33.8,23.5,11.28,0.096034732,0.10020701,0.214825119
18,1,FEN_K580,58.3,38.8,28.44,0.154080816,0.14394416,0.413098908
18,1,FEN_K581,61.8,32.9,21.33,0.155062247,0.128133026,0.290105212
18,1,FEN_K582,40.3,21.7,12.17,0.121270307,0.095612788,0.29037081
18,1,FEN_K583,63.9,27.6,21.78,0.174596851,0.114142826,0.393044263
18,1,FEN_K584,84.6,57.3,39.61,0.213674895,0.222074685,0.575743763
18,1,FEN_K585,62.6,39.3,25.17,0.162882677,0.147892415,0.363700495
18,1,FEN_K586,57.7,16.5,31.39,0.148871207,0.065305378,0.437282346
18,1,FEN_K587,63.2,30.6,30.72,0.15341515,0.111341319,0.35634772
18,1,FEN_K588,69.4,37.3,29,0.175102927,0.144039837,0.41190887
18,1,FEN_K589,70.7,25.8,23.5,0.185394472,0.108729769,0.379264378
18,1,FEN_K590,79.8,41.7,53.28,0.173745867,0.134806537,0.452213141
18,1,FEN_K591,79.2,39.2,32,0.203363475,0.155486064,0.465635821
18,1,FEN_K592,36.7,18.1,33.5,0.093615353,0.069215772,0.377854926
18,1,FEN_K593,93,55.6,59.83,0.217930399,0.195663463,0.58694836
18,1,FEN_K594,65.8,31.3,34.39,0.149589166,0.107653415,0.349384169
18,1,FEN_K595,118.9,70.2,75,0.269390162,0.238205017,0.734233363
18,1,FEN_K596,95,49.6,59.78,0.216819413,0.16973837,0.58724367
18,1,FEN_K597,39.3,15.4,16.5,0.110274676,0.062568863,0.289130268
18,1,FEN_K598,83.7,30.4,44.28,0.192935791,0.107685846,0.461235233
18,1,FEN_K599,90.8,48.8,55.5,0.20810509,0.170577306,0.57524809
18,1,FEN_K600,71,43.8,42.44,0.161655562,0.145937113,0.432706512
18,1,FEN_K602,114.7,64.9,69.39,0.265839539,0.22766028,0.720425173
18,1,FEN_K604,71.2,35.8,30,0.174901883,0.126747195,0.406871052
18,1,FEN_K605,93.2,59.5,52.67,0.226983291,0.211320154,0.595879679
18,1,FEN_K606,90.4,47.8,35.94,0.214282631,0.17135941,0.339166836
18,1,FEN_K607,88,47.5,31.72,0.175566185,0.143674062,0.172805054
18,1,FEN_K608,65.4,38.9,36.94,0.16201476,0.144542842,0.411968734
18,1,FEN_K609,43.7,28.7,19,0.113816336,0.104282877,0.288640208
18,1,FEN_K612,67.1,39,27.28,0.164154138,0.140123421,0.300252939
18,1,FEN_K613,35.7,15.8,11.89,0.09418348,0.062231175,0.183435864
18,1,FEN_K614,124.3,75.7,59.72,0.317085641,0.275764072,0.599860858
18,1,FEN_K615,77.7,42,NA,0.17818777,0.140890422,NA
18,1,FEN_K616,130.7,77,72.94,0.295066062,0.265050765,0.631727223
18,1,FEN_K619,48.1,29.1,25.39,0.12968048,0.117668328,0.397002671
18,1,FEN_K620,98.7,60.7,NA,0.218779538,0.200355587,NA
18,1,FEN_K622,23.2,17.1,7.11,0.067027196,0.07112693,0.127771531
18,1,FEN_K623,40.2,25.4,4.33,0.11382637,0.103230886,0.083169029
18,1,FEN_K624,78.1,41.9,21.28,0.166443538,0.134180172,0.129342218
18,1,FEN_K625,68.2,38.3,41.22,0.161115629,0.135839654,0.422160016
18,1,FEN_K626,83.7,49.1,45.44,0.190997939,0.168797544,0.4699462
18,1,FEN_K627,108.4,60.8,66.72,0.241333087,0.203651792,0.644040347
18,1,FEN_K628,108.9,70.2,58.78,0.266762157,0.249581304,0.684205624
18,1,FEN_K629,86.2,51.3,48.11,0.187092804,0.16844337,0.423704619
18,1,FEN_K630,81.2,45.7,39.89,0.208715447,0.172915934,0.531411741
18,1,FEN_K631,24.1,9.1,1.72,0.071880732,0.039908182,0.03992963
18,1,FEN_K632,77.6,47.9,37.89,0.184219589,0.171654589,0.466723108
18,1,FEN_K633,98.3,54.8,57.44,0.224684445,0.191076696,0.571045443
18,1,FEN_K635,71.1,42.5,38.33,0.175874448,0.154954422,0.485621277
16,1,FEN_K637,73.5,46.9,46.39,0.161413857,0.157077491,0.419644647
16,1,FEN_K638,86.6,42.4,58.94,0.179108148,0.137125402,0.465887083
16,1,FEN_K640,55,32.4,33.56,0.139547904,0.118643567,0.421458394
16,1,FEN_K643,72.8,42.1,45.72,0.169656472,0.150671824,0.483009956
16,1,FEN_K644,44.2,24.9,15.67,0.12442397,0.100634134,0.287518801
16,1,FEN_K647,74.6,46.8,57.67,0.157012828,0.14261485,0.445884373
16,1,FEN_K649,57.9,30.3,38.67,0.127955075,0.09873943,0.331740293
16,1,FEN_K650,38.2,19.9,11.28,0.116915687,0.089169051,0.258875032
16,1,FEN_K651,91.2,46.4,49.33,0.225371231,0.167678964,0.568653946
16,1,FEN_K652,58.1,NA,33.89,0.132212674,NA,0.339174953
16,1,FEN_K655,85,45,50.83,0.205767091,0.162084207,0.554573946
16,1,FEN_K656,75.2,35.9,45.44,0.173935016,0.124270373,0.446036476
16,1,FEN_K658,76.8,36.3,31.61,0.196191308,0.141090798,0.463944765
16,1,FEN_K660,50.2,27.6,27.06,0.114930844,0.094123876,0.292094563
16,1,FEN_K662,46.2,26,6.5,0.116258996,0.09571901,0.091433901
16,1,FEN_K667,73.3,35.4,31.06,0.20296118,0.143541715,0.51144763
16,1,FEN_K668,40.8,20.3,17.06,0.115409812,0.082271727,0.318245597
16,1,FEN_K669,16.7,4.8,0.78,0.056860258,0.023321031,0.025256874
16,1,FEN_K670,7.7,1.3,0.56,0.022260428,0.00536341,0.011598658
16,1,FEN_K672,27.3,16.4,9.17,0.074224457,0.062664163,0.160953701
16,1,FEN_K674,105.4,56.2,60.44,0.248379566,0.196332858,0.652081349
16,1,FEN_K675,37.1,14.4,20.39,0.096133505,0.056111899,0.289771329
16,1,FEN_K676,86.2,48.7,38.11,0.230263982,0.201157321,0.608188926
16,1,FEN_K677,86.5,47.4,46.44,0.180493372,0.15228435,0.294083777
16,1,FEN_K678,82.1,36.6,49.22,0.190232458,0.130026813,0.521600414
16,1,FEN_K679,77.8,39.1,39.56,0.191218151,0.145467134,0.489303219
16,1,FEN_K680,NA,43.1,74.5,0.370484722,0.14200334,NA
16,1,FEN_K681,7.6,4.8,0.61,0.023740119,0.022050785,0.015650487
16,1,FEN_K682,30.2,21.1,22.28,0.072383682,0.072450385,0.236924031
16,1,FEN_K683,85.4,44.9,62.17,0.1950747,0.154193254,0.605419353
16,1,FEN_K684,18.3,32.6,3.11,0.048097812,0.124158541,0.044531856
16,1,FEN_K685,43.2,23.2,12.78,0.118273732,0.094923358,0.234920473
16,1,FEN_K686,58.1,29.6,23.39,0.163309614,0.118824339,0.403071439
16,1,FEN_K687,55.9,31.2,22.94,0.154443617,0.130253801,0.401226653
16,1,FEN_K688,60.9,36.8,33.72,0.150518167,0.13914123,0.429714279
16,1,FEN_K689,72.4,38.7,31.94,0.192733516,0.151813295,0.467977544
16,1,FEN_K690,NA,51.9,63,NA,0.172669161,0.620992241
16,1,FEN_K692,54.9,37.2,29.33,0.147704199,0.146469399,0.429266852
16,1,FEN_K693,42.9,21.3,20.5,0.105617448,0.075395099,0.220110919
16,1,FEN_K694,79.6,52.1,65.83,0.17869434,0.168352947,0.542475098
16,1,FEN_K695,42.9,19.2,15.61,0.121503413,0.076958534,0.273877924
16,1,FEN_K699,77.5,53.4,49.06,0.185014669,0.189304551,0.533878289
16,1,FEN_K700,62.3,34.6,32.44,0.154746121,0.126238996,0.391862826
16,1,FEN_K701,47.7,20.3,32.39,0.113627876,0.069821984,0.338410994
16,1,FEN_K705,99.8,51.6,49.89,0.197268535,0.156501948,0.285451628
16,1,FEN_K706,42.3,21.5,11.83,0.111705383,0.084359882,0.187978229
16,1,FEN_K711,103.8,NA,NA,0.213876937,NA,NA
16,1,FEN_K712,51.8,26.9,21,0.136279898,0.10642565,0.323187401
16,1,FEN_K714,102.3,56.3,65.83,0.245139924,0.199192405,0.688535516
16,1,FEN_K718,98,60.7,62.11,0.235470494,0.220528114,0.688268122
16,1,FEN_K722,33.9,18.9,8.94,0.101168467,0.081072829,0.189528349
16,1,FEN_K723,76.6,51.8,37.22,0.189356356,0.191139772,0.534748449
13,1,FEN_K724,36.8,19.4,17.67,0.101879739,0.080609643,0.307017163
13,1,FEN_K727,35.7,22.9,13.06,0.110410316,0.104960788,0.313451943
13,1,FEN_K729,56.6,35.1,34.17,0.140385627,0.125574035,0.398176275
10,1,FEN_K730,68.6,39.2,42.72,0.158226361,0.137309938,0.441769247
13,1,FEN_K732,69.8,37.8,38.39,0.161124049,0.131235431,0.397548009
13,1,FEN_K734,52.5,39.1,35.5,0.121069508,0.130588174,0.355477131
13,1,FEN_K735,77.7,45.9,46.83,0.192351626,0.168451471,0.576109587
13,1,FEN_K737,47.8,30.6,31.17,0.113638895,0.106345597,0.347674478
13,1,FEN_K740,69.8,41.2,35.72,0.173083848,0.154516246,0.476894864
13,1,FEN_K742,40.4,18.8,17.56,0.104060089,0.072324194,0.262172338
13,1,FEN_K743,73.2,39.9,48.61,0.178793679,0.142192478,0.541619764
13,1,FEN_K744,62,42.7,32.22,0.15379703,0.164732952,0.417372433
13,1,FEN_K748,52.9,38.7,22.61,0.141666066,0.152113345,0.360840136
13,1,FEN_K750,58.8,30.3,30.83,0.150281468,0.118002429,0.449822776
13,1,FEN_K753,82.6,43.6,44.67,0.210374475,0.160833637,0.591641814
13,1,FEN_K754,19.5,0.7,11.78,0.045116697,0.002452788,0.110538897
13,1,FEN_K758,42.1,23.8,19,0.120133778,0.101855382,0.340728179
13,1,FEN_K759,61.9,36.3,43.11,0.144232016,0.127462711,0.447947054
13,1,FEN_K760,67.4,34.9,45.11,0.152928771,0.118514719,0.427412126
13,1,FEN_K761,NA,NA,NA,NA,NA,NA
13,1,FEN_K762,57.3,37.9,29.67,0.146771222,0.146627842,0.422304455
13,1,FEN_K763,44.7,23.4,21.28,0.123384802,0.099606839,0.38800575
13,1,FEN_K765,45.3,23.9,21.67,0.119474705,0.094127391,0.322300569
13,1,FEN_K766,51.3,31,32,0.130956852,0.116618242,0.443144377
13,1,FEN_K767,59.6,34.1,26.17,0.152687813,0.128664826,0.355249754
13,1,FEN_K768,NA,NA,NA,NA,NA,NA
13,1,FEN_K769,72.7,37.4,54.17,0.155184697,0.126620863,0.469962596
13,1,FEN_K770,46,21.9,27.33,0.108682549,0.07901179,0.304850576
13,1,FEN_K771,64.1,38.9,42.83,0.151455269,0.141457195,0.48444614
13,1,FEN_K772,74.1,33.8,52.28,0.159927635,0.108141135,0.445572719
13,1,FEN_K773,21.9,10.3,6.94,0.059599747,0.042272296,0.125772393
13,1,FEN_K774,70.3,44.4,49.22,0.155549848,0.151115686,0.441480392
13,1,FEN_K775,46.4,26.3,22.22,0.123274794,0.105959348,0.373640485
13,1,FEN_K776,100.3,67.4,NA,0.215123722,0.213895759,NA
13,1,FEN_K777,60.4,34.6,34.5,0.150002994,0.129464162,0.455418225
13,1,FEN_K778,12.3,7.1,3.33,0.035136232,0.030152905,0.069973561
13,1,FEN_K779,46.4,21.6,19.61,0.129924623,0.090086604,0.382735998
13,1,FEN_K780,60.6,39.4,39.5,0.142070317,0.13912409,0.408779087
13,1,FEN_K781,42.7,26.1,22.83,0.11148372,0.100273469,0.33787244
13,1,FEN_K782,81.7,45.6,54.22,0.201427554,0.161360654,0.593414642
13,1,FEN_K784,82.7,43.8,59.5,0.177942239,0.138420948,0.464582236
13,1,FEN_K785,69,41.8,44.39,0.151354375,0.134628837,0.402558088
13,1,FEN_K786,78.8,45.5,NA,0.150084595,0.134856807,NA
13,1,FEN_K787,62.8,35.5,42.28,0.139463225,0.120013293,0.371372329
13,1,FEN_K788,49.9,29.6,38.39,0.111696358,0.097794837,0.348805466
13,1,FEN_K794,89.5,48.3,61.11,0.206087632,0.166882201,0.571491819
13,1,FEN_K795,54.9,28.3,34.17,0.137563561,0.104744619,0.445556436
13,1,FEN_K800,52.3,26.3,22.89,0.134013396,0.099978662,0.349148393
13,1,FEN_K801,78.7,41.1,42.83,0.19349411,0.154788551,0.541623998
13,1,FEN_K804,55.8,29.2,29.94,0.139146916,0.108171533,0.379498247
13,1,FEN_K807,67.1,36,43.61,0.160982472,0.125443528,0.487945686
13,1,FEN_K808,68.4,46.2,44.39,0.169182752,0.170211221,0.51389693
13,1,FEN_K809,76.4,42.8,43.78,0.185213459,0.1588684,0.523656789
13,1,FEN_K811,68,43.4,47.72,0.165261027,0.154281199,0.528226798
13,1,FEN_K813,50.9,29.7,27.56,0.137778249,0.113469565,0.441978992
13,1,FEN_K815,64.3,36.6,35.33,0.159543768,0.130445684,0.42208444
13,1,FEN_K817,53.7,27.3,43.11,0.10836699,0.082780796,0.305844034
10,1,FEN_K818,57.6,31.2,40.22,0.133065928,0.107194585,0.399429767
10,1,FEN_K819,39.8,28.8,21.72,0.113055306,0.119622681,0.391588022
16,1,FEN_K826,41.3,19.4,21.78,0.094349426,0.066789043,0.230085144
10,1,FEN_K827,53.8,40.1,26.67,0.148179236,0.157171552,0.457045129
10,1,FEN_K831,46,24.9,26.06,0.114063446,0.092085072,0.358674156
10,1,FEN_K832,54.9,28.2,23.61,0.142402231,0.10655463,0.336742113
10,1,FEN_K833,50.8,24.5,42.78,0.10830247,0.077967271,0.340054917
10,1,FEN_K835,47.8,27.7,29.39,0.113611778,0.10015226,0.335079838
10,1,FEN_K838,49.7,23.6,31.83,0.121534657,0.08520473,0.355623729
10,1,FEN_K840,26.2,14.7,17,0.066416082,0.054743201,0.224054589
10,1,FEN_K841,44.8,20.7,25.56,0.111386452,0.076099157,0.306812674
10,1,FEN_K843,46.4,30.6,25.5,0.111109086,0.108698476,0.308964843
10,1,FEN_K844,23.9,27.6,15.67,0.063216123,0.103737139,0.227580815
10,1,FEN_K846,52.5,30.8,33.72,0.122746295,0.104001377,0.343248184
10,1,FEN_K847,46,22.4,31.06,0.102903058,0.074930053,0.296398353
10,1,FEN_K848,52.4,30.9,26.72,0.135556545,0.114441835,0.394558424
10,1,FEN_K849,48.7,30.2,32.11,0.12396864,0.113329421,0.393436143
10,1,FEN_K850,53.1,36.1,40.89,0.128925212,0.136096487,0.490548316
10,1,FEN_K851,20.6,15.8,8.22,0.057200377,0.067221374,0.151522496
10,1,FEN_K852,59.7,38.7,35.22,0.151112748,0.145555874,0.447016262
10,1,FEN_K853,55.7,31.8,24.06,0.145273825,0.125542452,0.355012536
10,1,FEN_K854,38.4,19.8,15.94,0.110885992,0.083897029,0.328452219
10,1,FEN_K855,36.1,26.1,20.39,0.091801244,0.098679705,0.283993997
10,1,FEN_K856,37.3,23.6,20.78,0.09666185,0.08817086,0.299265769
10,1,FEN_K857,58.6,40.1,32.89,0.144876215,0.149678973,0.3883957
10,1,FEN_K859,53.8,36.4,34.72,0.139947858,0.143261042,0.498617132
10,1,FEN_K860,26.8,10.2,6.33,0.078395348,0.042649049,0.148859349
10,1,FEN_K861,43.2,23,23.5,0.110156431,0.089408926,0.336543239
10,1,FEN_K862,37.9,22,24.67,0.084947704,0.072831402,0.232582613
10,1,FEN_K864,49.8,26,30.39,0.121898168,0.093984778,0.379086505
10,1,FEN_K865,55.1,26.8,35.17,0.128557394,0.094964302,0.37608992
10,1,FEN_K867,22.5,14.2,9.89,0.064681724,0.059464486,0.199093569
10,1,FEN_K868,49.7,25.6,24.83,0.135003616,0.10193801,0.416066227
10,1,FEN_K869,30.1,13.7,18.06,0.080695648,0.053738681,0.279970657
10,1,FEN_K870,63,40.9,40.17,0.149337645,0.138692072,0.419986253
10,1,FEN_K871,25.1,14.4,10.89,0.069592968,0.059527393,0.201614163
10,1,FEN_K872,51.1,27.2,50.22,0.112308032,0.089830449,0.543882959
10,1,FEN_K873,48.1,25.1,26.06,0.12556063,0.093921233,0.357654897
10,1,FEN_K874,28.1,14.2,12.33,0.084453448,0.062322656,0.271056658
10,1,FEN_K875,16.6,9.8,8.61,0.052034097,0.042111317,0.217198379
10,1,FEN_K876,37,22.5,34.56,0.088048958,0.077699238,0.369262649
10,1,FEN_K877,55.7,29.1,26.67,0.152682118,0.120359449,0.436522204
10,1,FEN_K883,40.6,23.8,22,0.110027121,0.095536455,0.346708976
10,1,FEN_K886,45.6,23.2,37.78,0.110629113,0.081341582,0.429990331
10,1,FEN_K889,49.1,28.9,35.39,0.112612325,0.102260534,0.361785477
10,1,FEN_K890,31.7,19.8,16,0.086012185,0.078833878,0.259817622
10,1,FEN_K891,25.2,9.4,10,0.076885226,0.040517283,0.243037688
10,1,FEN_K895,42.3,26.6,25.67,0.112674654,0.103866823,0.361965517
